Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3306,46,Male,Sneakers,Footwear,63,Alabama,XL,Beige,Summer,3.21,No,Store Pickup,No,No,8,Credit Card,Every 3 Months
3307,41,Female,Blouse,Clothing,62,New York,S,White,Summer,4.07,Yes,Free Shipping,Yes,Yes,44,Cash,Annually
3308,69,Female,Hoodie,Clothing,50,Virginia,S,Beige,Spring,3.9,No,Express,No,No,4,Bank Transfer,Monthly
3309,56,Male,Sneakers,Footwear,84,Alabama,S,Green,Summer,3.88,No,Express,Yes,Yes,21,Cash,Annually
3310,21,Female,T-shirt,Clothing,95,Oregon,L,Beige,Spring,,Yes,Store Pickup,Yes,Yes,21,PayPal,Monthly
3311,46,Male,Sweater,Clothing,36,Ohio,S,Green,Fall,3.66,No,Store Pickup,No,No,30,Debit Card,Bi-Weekly
3312,61,Male,Hoodie,Clothing,34,Arizona,XL,Black,Winter,5.0,No,Free Shipping,Yes,Yes,13,Cash,Annually
3313,22,Male,Sneakers,Footwear,53,Georgia,L,White,Fall,4.08,No,Express,Yes,Yes,3,PayPal,Monthly
3314,46,Female,Sneakers,Footwear,99,Illinois,XL,Gray,Spring,3.86,No,Standard,No,No,20,Credit Card,Fortnightly
3315,47,Male,Sweater,Clothing,23,Ohio,L,Blue,Summer,4.25,Yes,Standard,No,No,36,Cash,Fortnightly
3316,46,Male,Sneakers,Footwear,91,Virginia,S,Beige,Winter,3.49,No,Next Day Air,No,No,40,Cash,Weekly
3317,43,Female,Hoodie,Clothing,98,Virginia,M,Green,Summer,3.47,No,Standard,No,No,5,Credit Card,Monthly
3318,36,Female,Sandals,Footwear,47,Colorado,M,Blue,Fall,4.28,No,Free Shipping,No,No,22,Bank Transfer,Annually
3319,43,Female,Blouse,Clothing,92,Montana,S,Yellow,Spring,4.33,Yes,Free Shipping,No,No,2,Bank Transfer,Monthly
3320,54,Male,Jeans,Clothing,21,Illinois,L,Pink,Winter,4.52,No,Next Day Air,Yes,Yes,25,Bank Transfer,Every 3 Months
3321,44,Female,Blouse,Clothing,36,California,XL,Beige,Winter,2.94,Yes,2-Day Shipping,No,No,40,Venmo,Bi-Weekly
3322,47,Female,Skirt,Clothing,77,Ohio,M,Red,Spring,3.72,Yes,Next Day Air,No,No,24,Debit Card,Every 3 Months
3323,68,Male,Dress,Clothing,93,Idaho,S,Brown,Spring,4.0,No,2-Day Shipping,No,No,5,Credit Card,Annually
3324,70,Male,Pants,Clothing,28,Texas,S,Gray,Winter,4.23,Yes,2-Day Shipping,No,No,16,Bank Transfer,Quarterly
3325,47,Male,Sneakers,Footwear,50,Texas,L,Black,Fall,4.12,Yes,Express,Yes,Yes,15,Credit Card,Every 3 Months
3326,20,Male,Sandals,Footwear,85,Montana,M,Green,Fall,3.29,No,Store Pickup,Yes,Yes,13,Credit Card,Annually
3327,60,Female,Shorts,Clothing,81,Florida,S,Green,Summer,4.11,No,Standard,No,No,11,Venmo,Quarterly
3328,24,Male,Sneakers,Footwear,38,Texas,M,Pink,Winter,3.99,No,2-Day Shipping,Yes,Yes,16,Credit Card,Annually
3329,66,Female,T-shirt,Clothing,100,Montana,XL,Pink,Spring,3.99,No,Express,No,No,18,Venmo,Monthly
3330,26,Male,Boots,Footwear,93,Florida,S,Gray,Spring,3.14,No,Next Day Air,Yes,Yes,25,Debit Card,Weekly
3331,70,Male,Sandals,Footwear,74,Virginia,S,Beige,Spring,3.24,No,Next Day Air,No,No,47,Venmo,Fortnightly
3332,58,Female,Sweater,Clothing,47,Virginia,XL,White,Spring,4.89,Yes,2-Day Shipping,No,No,38,Debit Card,Monthly
3333,59,Female,Sandals,Footwear,69,California,S,Pink,Winter,4.39,No,Express,Yes,Yes,40,Debit Card,Monthly
3334,30,Female,Skirt,Clothing,84,Florida,L,Yellow,Fall,3.76,Yes,Free Shipping,Yes,Yes,4,Debit Card,Weekly
3335,32,Male,Sweater,Clothing,22,Idaho,XL,Pink,Summer,3.77,No,Store Pickup,No,No,48,PayPal,Weekly
3336,22,Male,Coat,Clothing,98,Ohio,L,Red,Fall,5.0,No,Store Pickup,No,No,21,Debit Card,Quarterly
3337,46,Female,Jeans,Clothing,71,Texas,XL,Yellow,Summer,3.83,Yes,Standard,No,No,11,Venmo,Annually
3338,52,Female,Jacket,Clothing,29,Oregon,XL,White,Spring,3.73,No,2-Day Shipping,Yes,Yes,34,PayPal,Monthly
3339,44,Male,Hoodie,Clothing,40,Arizona,L,Red,Spring,3.32,No,Free Shipping,No,No,30,Credit Card,Annually
3340,44,Female,Sandals,Footwear,56,Alabama,XL,Red,Winter,3.66,Yes,Standard,No,No,4,Credit Card,Monthly
3341,25,Female,Hoodie,Clothing,34,Colorado,M,Gray,Spring,2.79,Yes,Free Shipping,Yes,Yes,14,Cash,Bi-Weekly
3342,49,Male,Shirt,Clothing,97,Georgia,L,Pink,Winter,4.11,No,Store Pickup,No,No,11,Debit Card,Fortnightly
3343,37,Female,T-shirt,Clothing,98,Ohio,XL,Blue,Winter,4.56,Yes,Express,Yes,Yes,4,Cash,Bi-Weekly
3344,27,Male,Sneakers,Footwear,93,Virginia,L,Yellow,Winter,4.56,Yes,2-Day Shipping,Yes,Yes,26,Debit Card,Bi-Weekly
3345,30,Male,T-shirt,Clothing,28,Georgia,XL,Black,Spring,3.38,No,Free Shipping,Yes,Yes,3,Debit Card,Fortnightly
3346,46,Male,Hoodie,Clothing,63,California,XL,Blue,Spring,2.42,No,Free Shipping,Yes,Yes,37,Bank Transfer,Monthly
3347,52,Female,Blouse,Clothing,58,California,M,Brown,Fall,4.0,No,Free Shipping,Yes,Yes,38,Venmo,Quarterly
3348,25,Female,Jacket,Clothing,24,Oregon,M,Black,Summer,4.59,No,Store Pickup,No,No,41,Venmo,Annually
3349,46,Female,Blouse,Clothing,44,Michigan,M,Beige,Fall,2.84,No,2-Day Shipping,Yes,Yes,4,Credit Card,Fortnightly
3350,48,Female,Coat,Clothing,75,Colorado,XL,White,Spring,3.58,No,Express,Yes,Yes,26,PayPal,Weekly
3351,58,Male,Jacket,Clothing,83,Montana,M,Gray,Summer,4.01,No,Express,Yes,Yes,39,Credit Card,Monthly
3352,47,Male,Jacket,Clothing,91,Virginia,L,Blue,Winter,3.3,No,Free Shipping,No,No,45,Debit Card,Fortnightly
3353,39,Female,Blouse,Clothing,71,New York,XL,Pink,Summer,2.76,Yes,Express,Yes,Yes,42,Bank Transfer,Fortnightly
3354,38,Female,Sweater,Clothing,95,Georgia,L,White,Winter,3.35,No,Standard,No,No,44,PayPal,Every 3 Months
3355,29,Female,Skirt,Clothing,28,Florida,M,Red,Spring,3.46,Yes,Express,No,No,42,Cash,Annually
3356,28,Female,Hoodie,Clothing,29,Florida,XL,Yellow,Summer,2.67,No,Free Shipping,No,No,11,Debit Card,Fortnightly
3357,19,Male,Blouse,Clothing,29,Montana,L,Brown,Winter,4.44,Yes,Standard,Yes,Yes,11,Venmo,Quarterly
3358,67,Female,T-shirt,Clothing,92,Alabama,S,Gray,Fall,4.73,No,2-Day Shipping,No,No,38,Credit Card,Bi-Weekly
3359,58,Male,Sweater,Clothing,81,Michigan,L,Red,Fall,3.82,No,Next Day Air,No,No,38,Credit Card,Bi-Weekly
3360,19,Female,T-shirt,Clothing,79,Arizona,XL,White,Winter,4.24,No,Store Pickup,No,No,20,Cash,Every 3 Months
3361,51,Female,Skirt,Clothing,38,Colorado,S,Yellow,Fall,2.91,Yes,Express,Yes,Yes,26,Credit Card,Fortnightly
3362,20,Female,Coat,Clothing,57,California,M,Brown,Fall,3.72,Yes,Standard,No,No,38,Credit Card,Fortnightly
3363,33,Male,Sneakers,Footwear,25,Ohio,M,Red,Summer,3.45,No,Next Day Air,Yes,Yes,12,PayPal,Bi-Weekly
3364,68,Female,Skirt,Clothing,34,Colorado,L,Brown,Fall,4.05,Yes,2-Day Shipping,No,No,29,Debit Card,Quarterly
3365,21,Male,Dress,Clothing,66,Alabama,M,White,Summer,2.18,No,Next Day Air,No,No,14,PayPal,Monthly
3366,40,Male,Shorts,Clothing,64,Arizona,L,Pink,Spring,3.62,No,2-Day Shipping,Yes,Yes,50,PayPal,Bi-Weekly
3367,67,Female,Sweater,Clothing,24,New York,L,Green,Fall,4.18,No,Free Shipping,No,No,25,Credit Card,Fortnightly
3368,37,Male,Coat,Clothing,97,Colorado,L,Beige,Spring,3.94,No,Free Shipping,Yes,Yes,42,Debit Card,Quarterly
3369,42,Male,Dress,Clothing,72,Ohio,L,Beige,Fall,4.27,No,Store Pickup,No,No,42,Credit Card,Annually
3370,47,Male,Shirt,Clothing,85,Montana,XL,Red,Winter,3.44,Yes,Store Pickup,No,No,39,Bank Transfer,Quarterly
3371,35,Female,Coat,Clothing,81,Oregon,XL,Red,Winter,2.11,No,2-Day Shipping,Yes,Yes,26,Bank Transfer,Annually
3372,59,Male,Blouse,Clothing,42,Ohio,S,Beige,Spring,4.46,No,Next Day Air,Yes,Yes,10,Credit Card,Every 3 Months
3373,28,Male,Pants,Clothing,63,Idaho,S,Blue,Spring,4.26,No,Store Pickup,No,No,14,PayPal,Fortnightly
3374,46,Female,Blouse,Clothing,71,Michigan,M,Pink,Spring,4.74,Yes,Express,Yes,Yes,5,Bank Transfer,Weekly
3375,34,Female,Skirt,Clothing,65,New York,XL,Beige,Winter,3.84,No,Next Day Air,Yes,Yes,22,Venmo,Quarterly
3376,43,Male,Shorts,Clothing,38,Colorado,S,Beige,Spring,4.05,Yes,Store Pickup,Yes,Yes,11,Bank Transfer,Bi-Weekly
3377,40,Male,Coat,Clothing,66,Virginia,XL,Yellow,Winter,5.0,Yes,Next Day Air,No,No,29,Venmo,Weekly
3378,69,Male,Hoodie,Clothing,71,Montana,XL,Red,Spring,2.69,No,Express,No,No,7,PayPal,Every 3 Months
3379,65,Male,Jeans,Clothing,43,Montana,M,Brown,Summer,4.07,Yes,Next Day Air,Yes,Yes,18,PayPal,Monthly
3380,37,Female,Sneakers,Footwear,36,Montana,M,Yellow,Summer,4.53,Yes,Next Day Air,Yes,Yes,31,Credit Card,Bi-Weekly
3381,62,Female,Skirt,Clothing,65,Texas,L,Red,Fall,3.93,No,Standard,Yes,Yes,43,Debit Card,Every 3 Months
3382,19,Male,Blouse,Clothing,83,Oregon,XL,Beige,Summer,3.84,No,2-Day Shipping,Yes,Yes,20,Bank Transfer,Annually
3383,41,Female,Shorts,Clothing,47,Alabama,L,Gray,Spring,2.91,No,Free Shipping,Yes,Yes,35,Credit Card,Every 3 Months
3384,48,Male,Sneakers,Footwear,69,Arizona,L,Green,Summer,4.68,Yes,Store Pickup,No,No,7,Credit Card,Every 3 Months
3385,44,Female,Coat,Clothing,83,Oregon,L,Red,Summer,4.44,No,Store Pickup,Yes,Yes,30,Cash,Fortnightly
3386,19,Female,Hoodie,Clothing,47,Colorado,XL,Green,Spring,4.57,No,Store Pickup,Yes,Yes,4,Credit Card,Weekly
3387,31,Male,Coat,Clothing,75,Virginia,XL,Black,Summer,3.79,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Every 3 Months
3388,21,Male,Jacket,Clothing,78,Florida,L,Pink,Spring,3.61,No,Next Day Air,No,No,30,Credit Card,Every 3 Months
3389,66,Male,Shorts,Clothing,24,Virginia,XL,Beige,Summer,3.8,No,Express,No,No,30,PayPal,Every 3 Months
3390,30,Male,Dress,Clothing,73,Oregon,L,Brown,Spring,4.82,Yes,Express,No,No,18,Debit Card,Bi-Weekly
3391,53,Female,Blouse,Clothing,63,California,S,Blue,Winter,3.64,No,Free Shipping,Yes,Yes,43,Bank Transfer,Every 3 Months
3392,52,Female,Hoodie,Clothing,61,Oregon,XL,Brown,Winter,4.69,No,Free Shipping,Yes,Yes,46,PayPal,Quarterly
3393,61,Male,Jeans,Clothing,91,California,M,Yellow,Fall,3.71,No,Free Shipping,Yes,Yes,10,Cash,Fortnightly
3394,25,Female,Coat,Clothing,76,Idaho,M,Green,Summer,3.29,No,Express,Yes,Yes,14,Cash,Weekly
3395,19,Female,Jeans,Clothing,66,Oregon,L,Yellow,Fall,2.55,Yes,Next Day Air,No,No,36,Debit Card,Quarterly
3396,23,Male,Coat,Clothing,95,Idaho,S,Gray,Spring,4.14,Yes,Free Shipping,No,No,23,Bank Transfer,Every 3 Months
3397,48,Male,Blouse,Clothing,44,Oregon,XL,Black,Winter,4.26,No,Free Shipping,No,No,12,Venmo,Annually
3398,27,Female,Sneakers,Footwear,63,Idaho,L,Brown,Spring,3.11,No,Express,No,No,12,Venmo,Fortnightly
3399,61,Male,Sandals,Footwear,34,Illinois,S,Brown,Fall,4.69,No,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly
3400,38,Male,Sneakers,Footwear,70,Idaho,S,Gray,Spring,2.97,No,Next Day Air,No,No,26,Debit Card,Weekly
3401,59,Female,Coat,Clothing,72,California,XL,Beige,Spring,4.23,Yes,Free Shipping,Yes,Yes,6,PayPal,Weekly
3402,27,Female,T-shirt,Clothing,53,New York,M,Red,Spring,4.25,No,Next Day Air,Yes,Yes,37,Cash,Weekly
3403,40,Male,Pants,Clothing,96,Arizona,M,Green,Spring,4.44,No,Standard,No,No,15,Debit Card,Bi-Weekly
3404,20,Female,Boots,Footwear,27,Idaho,S,Green,Winter,2.62,No,Store Pickup,Yes,Yes,42,Credit Card,Annually
3405,49,Male,Sandals,Footwear,96,New York,M,Pink,Spring,4.44,No,Store Pickup,Yes,Yes,39,PayPal,Fortnightly
3406,37,Male,Dress,Clothing,89,Colorado,S,Pink,Spring,3.71,Yes,Free Shipping,Yes,Yes,19,Cash,Every 3 Months
3407,27,Female,Sandals,Footwear,40,Illinois,S,Pink,Winter,3.6,Yes,Free Shipping,No,No,40,PayPal,Monthly
3408,46,Female,Pants,Clothing,26,Illinois,S,Green,Spring,4.3,No,Express,No,No,47,Cash,Quarterly
3409,58,Male,Jeans,Clothing,98,Florida,M,Red,Spring,4.38,Yes,Store Pickup,Yes,Yes,23,Credit Card,Weekly
3410,69,Male,Shorts,Clothing,75,Texas,L,Beige,Fall,2.61,No,Standard,No,No,36,Cash,Fortnightly
3411,68,Male,Jeans,Clothing,68,Colorado,M,Black,Winter,3.03,No,Standard,Yes,Yes,13,PayPal,Annually
3412,63,Female,Skirt,Clothing,61,Texas,L,Black,Summer,4.52,No,Standard,No,No,31,Cash,Every 3 Months
3413,51,Male,Jeans,Clothing,42,Ohio,M,Gray,Spring,4.08,Yes,2-Day Shipping,No,No,37,PayPal,Quarterly
3414,54,Female,Dress,Clothing,71,Texas,XL,White,Fall,3.91,Yes,Express,No,No,26,Debit Card,Monthly
3415,37,Male,T-shirt,Clothing,98,Ohio,XL,Blue,Winter,3.21,No,Express,No,No,43,Credit Card,Quarterly
3416,25,Female,Sneakers,Footwear,72,Georgia,M,Red,Spring,4.06,Yes,Free Shipping,Yes,Yes,48,PayPal,Monthly
3417,24,Male,Sneakers,Footwear,35,Alabama,XL,White,Summer,4.53,No,Express,No,No,18,Venmo,Every 3 Months
3418,23,Female,Boots,Footwear,56,Colorado,XL,Yellow,Spring,5.0,No,Free Shipping,No,No,47,Venmo,Weekly
3419,28,Male,Shirt,Clothing,37,Texas,XL,Pink,Fall,3.59,No,Free Shipping,No,No,33,Bank Transfer,Bi-Weekly
3420,61,Male,Coat,Clothing,39,Illinois,XL,Yellow,Winter,4.33,No,2-Day Shipping,Yes,Yes,40,Bank Transfer,Monthly
3421,35,Male,T-shirt,Clothing,65,Florida,L,Black,Fall,4.91,No,Express,No,No,32,Cash,Weekly
3422,68,Male,Shirt,Clothing,21,New York,S,Blue,Winter,2.93,No,Express,No,No,4,Debit Card,Quarterly
3423,59,Female,Pants,Clothing,82,Oregon,L,White,Summer,4.88,No,2-Day Shipping,Yes,Yes,41,Debit Card,Every 3 Months
3424,46,Female,Skirt,Clothing,22,Michigan,S,Brown,Spring,3.92,No,2-Day Shipping,No,No,19,Venmo,Annually
3425,42,Female,Blouse,Clothing,65,Idaho,S,Beige,Fall,3.84,No,Express,Yes,Yes,7,Cash,Quarterly
3426,38,Female,Pants,Clothing,68,Texas,M,Blue,Summer,3.47,No,Express,No,No,47,Debit Card,Quarterly
3427,63,Female,Coat,Clothing,20,Michigan,M,Green,Summer,3.58,Yes,Free Shipping,No,No,35,Debit Card,Every 3 Months
3428,20,Male,Coat,Clothing,41,Ohio,M,Blue,Spring,3.35,No,Next Day Air,No,No,26,Cash,Every 3 Months
3429,35,Female,Jacket,Clothing,33,New York,M,Gray,Fall,3.23,No,Store Pickup,No,No,44,PayPal,Bi-Weekly
3430,41,Female,Jacket,Clothing,64,Montana,M,Green,Spring,4.07,No,Free Shipping,No,No,23,Venmo,Fortnightly
3431,64,Female,Sweater,Clothing,25,California,L,White,Spring,4.47,No,Standard,Yes,Yes,34,Bank Transfer,Monthly
3432,55,Female,Pants,Clothing,84,Texas,L,Yellow,Winter,3.17,No,Standard,Yes,Yes,7,Debit Card,Annually
3433,27,Male,Sweater,Clothing,40,Colorado,XL,Beige,Winter,3.38,No,Next Day Air,No,No,11,PayPal,Every 3 Months
3434,44,Male,Jeans,Clothing,23,Oregon,L,Gray,Spring,3.95,No,Store Pickup,Yes,Yes,8,PayPal,Fortnightly
3435,29,Male,Blouse,Clothing,22,California,L,Blue,Winter,3.13,Yes,2-Day Shipping,Yes,Yes,13,PayPal,Quarterly
3436,24,Male,Sandals,Footwear,49,Texas,M,Black,Fall,3.95,No,Standard,No,No,32,PayPal,Annually
3437,34,Female,Boots,Footwear,50,Montana,XL,Green,Winter,3.64,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Bi-Weekly
3438,18,Female,Sandals,Footwear,53,Colorado,L,White,Summer,2.82,No,2-Day Shipping,Yes,Yes,34,Credit Card,Weekly
3439,67,Male,Boots,Footwear,39,Idaho,L,White,Spring,4.08,No,Free Shipping,No,No,18,Bank Transfer,Bi-Weekly
3440,43,Male,Jacket,Clothing,73,Colorado,XL,Brown,Spring,3.46,No,2-Day Shipping,Yes,Yes,15,Cash,Every 3 Months
3441,32,Female,Jacket,Clothing,44,Alabama,S,Yellow,Fall,4.42,Yes,Next Day Air,No,No,43,Venmo,Fortnightly
3442,68,Female,Jacket,Clothing,34,Virginia,M,Pink,Spring,3.68,Yes,Free Shipping,No,No,24,Cash,Quarterly
3443,50,Male,T-shirt,Clothing,57,Michigan,L,Gray,Winter,3.37,No,Next Day Air,No,No,47,Credit Card,Annually
3444,54,Male,Shorts,Clothing,42,Virginia,L,Black,Summer,3.78,No,2-Day Shipping,Yes,Yes,21,Cash,Annually
3445,64,Male,Boots,Footwear,71,Georgia,XL,Yellow,Spring,4.55,Yes,Standard,No,No,18,Cash,Annually
3446,48,Male,Pants,Clothing,85,Arizona,L,White,Winter,4.91,No,Store Pickup,No,No,14,PayPal,Monthly
3447,52,Female,Sweater,Clothing,76,Colorado,M,Pink,Summer,4.16,Yes,2-Day Shipping,No,No,19,Debit Card,Bi-Weekly
3448,18,Female,T-shirt,Clothing,76,Oregon,L,Blue,Spring,3.45,No,Next Day Air,Yes,Yes,13,Credit Card,Fortnightly
3449,25,Female,Sneakers,Footwear,98,New York,S,White,Spring,3.82,No,Express,No,No,16,Credit Card,Fortnightly
3450,29,Male,Sandals,Footwear,71,New York,M,Gray,Spring,3.74,No,Express,No,No,2,Cash,Weekly
3451,36,Female,Skirt,Clothing,54,Idaho,S,Beige,Summer,3.71,Yes,Standard,No,No,34,Debit Card,Monthly
3452,42,Female,Dress,Clothing,93,Virginia,XL,Beige,Spring,3.65,No,Store Pickup,No,No,49,Cash,Annually
3453,49,Male,Coat,Clothing,33,Florida,M,White,Spring,3.22,No,Next Day Air,No,No,26,Venmo,Fortnightly
3454,29,Male,Sweater,Clothing,33,Oregon,L,Gray,Winter,4.39,Yes,Standard,No,No,22,Credit Card,Monthly
3455,30,Male,Shirt,Clothing,52,Illinois,M,Green,Winter,4.32,Yes,Free Shipping,Yes,Yes,20,PayPal,Quarterly
3456,45,Male,Hoodie,Clothing,71,Texas,M,Pink,Winter,3.81,Yes,2-Day Shipping,No,No,29,PayPal,Every 3 Months
3457,18,Male,Sneakers,Footwear,20,Arizona,M,Red,Winter,4.56,Yes,Free Shipping,Yes,Yes,18,PayPal,Bi-Weekly
3458,68,Male,Pants,Clothing,53,Florida,S,White,Spring,4.15,Yes,Express,No,No,29,Bank Transfer,Fortnightly
3459,23,Female,Skirt,Clothing,38,Arizona,XL,Yellow,Summer,3.13,Yes,2-Day Shipping,Yes,Yes,42,Bank Transfer,Quarterly
3460,25,Female,Sweater,Clothing,43,Illinois,M,Blue,Spring,3.59,No,Free Shipping,No,No,44,Credit Card,Weekly
3461,21,Female,Dress,Clothing,23,California,L,Brown,Fall,4.69,No,Express,Yes,Yes,27,Credit Card,Monthly
3462,22,Female,T-shirt,Clothing,55,Texas,M,Yellow,Summer,3.58,No,Store Pickup,No,No,35,PayPal,Every 3 Months
3463,42,Female,Pants,Clothing,96,Georgia,M,Beige,Fall,3.38,Yes,Free Shipping,No,No,29,Credit Card,Quarterly
3464,39,Female,Blouse,Clothing,77,Colorado,XL,Brown,Spring,4.23,No,2-Day Shipping,Yes,Yes,6,PayPal,Monthly
3465,45,Male,Coat,Clothing,51,Oregon,L,Green,Summer,3.63,No,Free Shipping,Yes,Yes,37,Venmo,Annually
3466,56,Male,Sweater,Clothing,28,Georgia,L,Green,Summer,4.14,No,2-Day Shipping,Yes,Yes,25,Venmo,Annually
3467,40,Male,Shorts,Clothing,99,Illinois,S,Pink,Winter,3.78,No,Free Shipping,No,No,21,Venmo,Every 3 Months
3468,21,Female,Jacket,Clothing,86,Oregon,L,Pink,Spring,3.32,No,Standard,No,No,31,Cash,Monthly
3469,69,Female,Jacket,Clothing,39,New York,L,Black,Fall,3.38,No,Store Pickup,No,No,40,Cash,Fortnightly
3470,21,Male,Coat,Clothing,93,New York,L,Green,Summer,2.79,No,Free Shipping,Yes,Yes,50,Debit Card,Monthly
3471,64,Male,Dress,Clothing,81,Texas,M,Beige,Summer,3.14,Yes,Free Shipping,No,No,16,Debit Card,Quarterly
3472,38,Male,Boots,Footwear,77,Alabama,S,Pink,Winter,4.18,No,Standard,No,No,14,Debit Card,Weekly
3473,54,Male,Skirt,Clothing,41,Idaho,L,White,Summer,4.52,No,Express,No,No,6,Venmo,Fortnightly
3474,58,Male,T-shirt,Clothing,86,Idaho,L,Beige,Winter,,No,2-Day Shipping,No,No,11,Venmo,Bi-Weekly
3475,19,Female,Jacket,Clothing,94,New York,L,White,Summer,2.98,No,Next Day Air,Yes,Yes,27,Venmo,Weekly
3476,24,Female,Sweater,Clothing,67,New York,M,Yellow,Summer,4.48,No,Express,Yes,Yes,38,Credit Card,Quarterly
3477,66,Female,Shirt,Clothing,27,Michigan,M,Black,Spring,4.5,No,2-Day Shipping,Yes,Yes,5,Credit Card,Fortnightly
3478,33,Male,Sandals,Footwear,92,Oregon,S,Blue,Summer,4.23,Yes,Free Shipping,Yes,Yes,15,Venmo,Every 3 Months
3479,34,Female,Boots,Footwear,34,Georgia,XL,Blue,Winter,2.93,No,Express,Yes,Yes,38,PayPal,Every 3 Months
3480,37,Male,Sandals,Footwear,51,Illinois,S,Gray,Winter,4.11,No,Free Shipping,Yes,Yes,16,Debit Card,Monthly
3481,40,Female,Sneakers,Footwear,72,Georgia,M,Blue,Winter,4.13,No,Express,Yes,Yes,18,Cash,Annually
3482,51,Male,Skirt,Clothing,86,Montana,L,Pink,Fall,4.34,No,Express,No,No,33,Debit Card,Weekly
3483,28,Male,Jeans,Clothing,23,Oregon,L,Beige,Summer,3.89,No,Next Day Air,No,No,35,PayPal,Fortnightly
3484,51,Female,Boots,Footwear,49,Ohio,S,Blue,Spring,3.35,No,Standard,No,No,24,Bank Transfer,Bi-Weekly
3485,50,Female,Blouse,Clothing,32,Alabama,L,Brown,Spring,3.56,No,Express,No,No,35,Credit Card,Annually
3486,43,Female,Coat,Clothing,40,Virginia,M,Black,Fall,4.51,No,Free Shipping,Yes,Yes,7,Venmo,Bi-Weekly
3487,19,Female,Sneakers,Footwear,60,Florida,S,Blue,Summer,4.03,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly
3488,40,Female,Jeans,Clothing,38,Ohio,XL,Blue,Winter,3.02,No,Express,Yes,Yes,50,Credit Card,Every 3 Months
3489,58,Male,T-shirt,Clothing,67,Colorado,M,Pink,Fall,4.82,No,Standard,No,No,30,PayPal,Fortnightly
3490,39,Female,Boots,Footwear,82,Colorado,M,Green,Fall,4.49,No,Free Shipping,Yes,Yes,24,Credit Card,Weekly
3491,51,Female,Shorts,Clothing,39,Illinois,L,Red,Winter,4.8,Yes,Next Day Air,No,No,15,Credit Card,Monthly
3492,32,Male,Shorts,Clothing,83,Ohio,M,White,Fall,4.48,Yes,2-Day Shipping,Yes,Yes,13,Debit Card,Weekly
3493,27,Female,Blouse,Clothing,56,Ohio,M,Pink,Fall,3.24,No,Store Pickup,Yes,Yes,19,Debit Card,Monthly
3494,32,Male,Skirt,Clothing,50,Illinois,XL,Blue,Winter,4.0,No,Standard,No,No,29,Bank Transfer,Weekly
3495,59,Female,Jacket,Clothing,93,Oregon,L,Pink,Summer,4.16,No,2-Day Shipping,Yes,Yes,22,PayPal,Weekly
3496,46,Female,Pants,Clothing,37,Michigan,M,Yellow,Spring,2.99,No,2-Day Shipping,No,No,2,Venmo,Fortnightly
3497,40,Male,Sweater,Clothing,39,Virginia,L,Pink,Spring,3.1,No,Next Day Air,No,No,39,Debit Card,Bi-Weekly
3498,34,Female,Sneakers,Footwear,30,New York,M,White,Winter,4.25,No,Next Day Air,No,No,13,Bank Transfer,Annually
3499,26,Female,Hoodie,Clothing,63,Colorado,XL,Pink,Winter,4.29,No,Next Day Air,No,No,36,Credit Card,Bi-Weekly
3500,67,Female,Boots,Footwear,83,New York,L,Gray,Summer,5.0,Yes,2-Day Shipping,No,No,38,Bank Transfer,Bi-Weekly
3501,53,Female,Sneakers,Footwear,53,Texas,L,Yellow,Fall,3.64,No,Store Pickup,Yes,Yes,18,Bank Transfer,Annually
3502,26,Male,Boots,Footwear,84,Ohio,XL,Red,Summer,2.79,Yes,Free Shipping,No,No,15,Cash,Bi-Weekly
3503,33,Male,Coat,Clothing,74,Florida,S,Green,Fall,3.71,No,Next Day Air,No,No,35,Debit Card,Weekly
3504,53,Female,Boots,Footwear,93,Michigan,M,Beige,Fall,4.31,Yes,Standard,No,No,17,Bank Transfer,Bi-Weekly
3505,65,Female,Coat,Clothing,20,Michigan,M,Green,Summer,3.58,No,Next Day Air,Yes,Yes,48,Bank Transfer,Weekly
3506,68,Male,Boots,Footwear,57,Illinois,S,Blue,Winter,3.86,No,Store Pickup,No,No,13,Cash,Monthly
3507,50,Male,Shorts,Clothing,28,Florida,L,White,Winter,3.41,No,Next Day Air,No,No,22,Venmo,Quarterly
3508,48,Female,Shorts,Clothing,90,Virginia,L,Gray,Summer,4.52,No,Store Pickup,No,No,40,Credit Card,Annually
3509,23,Male,Skirt,Clothing,36,Arizona,XL,Gray,Fall,4.25,Yes,Next Day Air,No,No,21,Debit Card,Annually
3510,27,Male,Dress,Clothing,71,Oregon,XL,Pink,Fall,3.31,No,2-Day Shipping,Yes,Yes,26,Venmo,Quarterly
3511,33,Male,Shirt,Clothing,37,Idaho,XL,Beige,Fall,3.49,No,Store Pickup,Yes,Yes,46,PayPal,Monthly
3512,21,Male,Shirt,Clothing,82,Texas,S,Red,Fall,3.39,No,Free Shipping,No,No,4,Venmo,Weekly
3513,39,Female,Dress,Clothing,52,Idaho,S,Beige,Summer,2.68,No,Next Day Air,No,No,7,PayPal,Annually
